fund_return_category_rank_1year,fund_beta_3years,fund_stdev_3years,fund_return_category_rank_ytd,fund_beta_5years,fund_stdev_5years,fund_stdev_10years,fund_r_squared_3years,fund_return_category_rank_3months,fund_return_2020_q1,fund_category_enc,investment_type_Growth,investment_type_Unknown,investment_type_Value,size_type_Medium,size_type_Small,size_type_Unknown,morningstar_risk_rating
53.0,1.06,12.56,48.0,1.04,10.02,9.6,91.28,7.0,-0.18107,2,False,False,False,False,False,False,4
44.0,1.05,12.56,41.0,1.04,10.02,9.59,91.08,6.0,-0.17949,2,False,False,False,False,False,False,4
56.0,0.01,7.56,60.0,0.08,7.96,13.17,0.02,78.0,0.04995,89,False,False,False,False,False,False,2
59.0,1.01,7.55,61.0,0.08,7.94,13.17,87.57,80.0,0.0482,89,False,False,False,False,False,False,2
90.0,0.86,16.61,58.0,0.88,14.36,13.17,83.67,63.0,-0.22033,14,False,False,True,False,False,False,1
54.0,1.01,7.54,58.0,0.08,7.95,13.17,0.01,77.0,0.05142,89,False,False,False,False,False,False,2
49.0,1.31,27.05,41.0,1.28,22.04,19.27,80.94,38.0,-0.36546,88,False,False,True,False,True,False,3
90.0,0.86,16.6,57.0,0.88,14.36,13.17,83.64,62.0,-0.22072,14,False,False,True,False,False,False,1
61.0,0.99,19.34,63.0,0.99,16.06,15.04,89.8,44.0,-0.11284,44,True,False,False,False,False,False,3
15.0,1.19,5.01,18.0,1.1,4.52,4.05,90.1,20.0,-0.03683,61,False,False,True,True,False,False,4
65.0,0.99,19.34,65.0,0.99,16.06,15.04,89.93,45.0,-0.11387,44,True,False,False,False,False,False,3
23.0,0.43,1.87,12.0,0.5,1.93,1.92,67.08,60.0,0.02235,41,False,False,True,False,False,False,2
13.0,0.44,1.86,5.0,0.51,1.92,1.9,71.39,55.0,0.02225,41,False,False,True,False,False,False,2
55.0,0.99,19.35,56.0,0.99,16.08,15.05,89.93,41.0,-0.11229,44,True,False,False,False,False,False,3
57.0,0.99,19.34,60.0,0.99,16.07,15.05,89.84,43.0,-0.11222,44,True,False,False,False,False,False,3
34.0,1.03,3.7,31.0,1.02,3.39,3.11,92.73,45.0,0.02012,39,False,False,True,False,True,False,3
10.0,1.29,15.2,10.0,1.27,12.31,10.55,92.5,76.0,-0.19586,2,False,False,True,False,False,False,4
25.0,0.83,9.53,35.0,0.83,7.72,6.89,97.86,63.0,-0.10603,1,False,False,False,False,False,False,3
9.0,1.41,7.86,13.0,1.33,6.51,5.58,37.47,62.0,-0.06077,12,False,False,False,False,False,False,4
11.0,1.42,7.87,19.0,1.33,6.51,5.57,37.77,71.0,-0.06322,12,False,False,False,False,False,False,4
7.0,1.41,7.85,11.0,1.33,6.49,5.6,37.78,57.0,-0.06,12,False,False,False,False,False,False,4
22.0,0.84,9.59,32.0,0.84,7.72,6.9,97.7,42.0,-0.10584,1,False,False,False,False,False,False,3
49.0,1.03,4.26,45.0,0.99,3.71,3.32,69.08,69.0,-0.0096,40,False,False,False,False,True,False,3
95.0,1.07,20.98,93.0,1.05,16.87,14.32,89.05,94.0,-0.27721,55,False,False,True,True,False,False,1
30.0,1.02,4.22,24.0,0.99,3.7,3.28,69.56,42.0,-0.00639,40,False,False,False,False,True,False,3
70.0,1.04,18.81,91.0,1.02,15.43,15.92,93.88,87.0,-0.23032,27,False,False,True,False,False,False,3
37.0,1.03,4.22,31.0,0.99,3.7,3.3,69.74,57.0,-0.00759,40,False,False,False,False,True,False,3
34.0,1.02,4.2,28.0,0.99,3.7,3.28,69.34,51.0,-0.00699,40,False,False,False,False,True,False,3
16.0,0.44,1.86,10.0,0.5,1.91,1.9,70.65,62.0,0.02211,41,False,False,True,False,False,False,1
28.0,1.02,4.22,23.0,0.99,3.69,3.3,69.55,38.0,-0.00615,40,False,False,False,False,True,False,3
26.0,1.04,4.28,22.0,1.0,3.73,3.33,69.83,35.0,-0.00683,40,False,False,False,False,True,False,3
7.0,1.4,7.83,10.0,1.32,6.48,5.58,37.27,57.0,-0.05998,12,False,False,False,False,False,False,4
22.0,1.04,4.27,18.0,1.0,3.73,3.33,69.49,26.0,-0.16424,40,False,False,False,False,True,False,3
9.0,1.42,7.87,14.0,1.33,6.51,5.6,37.98,64.0,-0.06128,12,False,False,False,False,False,False,4
84.0,1.01,16.41,76.0,1.01,13.51,13.17,87.57,81.0,-0.11643,6,False,False,False,False,False,False,3
67.0,0.96,19.41,90.0,0.98,16.72,18.05,75.98,80.0,-0.2344,14,True,False,False,False,False,False,4
100.0,0.91,18.52,96.0,0.9,15.24,14.26,83.25,100.0,-0.21388,45,False,False,True,False,False,False,2
9.0,1.37,16.21,11.0,1.34,13.16,11.42,92.18,81.0,-0.20003,2,False,False,True,False,False,False,5
8.0,1.37,16.27,10.0,1.35,13.21,11.42,92.08,79.0,-0.19922,2,False,False,True,False,False,False,5
23.0,1.02,20.27,41.0,1.04,17.34,17.85,79.05,15.0,-0.20165,14,True,False,False,False,False,False,3
9.0,1.37,16.22,11.0,1.34,13.17,11.41,92.07,87.0,-0.20193,2,False,False,True,False,False,False,5
9.0,1.37,16.23,11.0,1.34,13.17,11.41,92.19,84.0,-0.20044,2,False,False,True,False,False,False,5
8.0,1.38,16.28,10.0,1.35,13.21,11.45,92.09,79.0,-0.19942,2,False,False,True,False,False,False,5
59.0,1.04,18.88,84.0,1.02,15.48,15.96,93.66,85.0,-0.22899,27,False,False,True,False,False,False,3
82.0,1.01,16.41,74.0,1.01,13.51,13.17,87.57,80.0,-0.11621,6,False,False,False,False,False,False,3
14.0,1.13,23.7,88.0,1.12,19.32,16.25,77.78,68.0,-0.06882,44,True,False,False,False,False,False,5
13.0,1.13,23.71,87.0,1.12,19.32,16.25,77.78,67.0,-0.06855,44,True,False,False,False,False,False,5
61.0,1.08,20.66,84.0,1.05,17.02,15.04,84.12,19.0,-0.25621,26,True,False,False,False,False,False,5
11.0,1.13,23.74,85.0,1.12,19.34,16.28,77.74,63.0,-0.06577,44,True,False,False,False,False,False,5
54.0,0.29,4.59,42.0,0.19,3.68,13.17,4.53,70.0,-0.05524,78,False,True,False,False,False,True,2
12.0,1.13,23.72,86.0,1.12,19.32,16.26,77.77,66.0,-0.06696,44,True,False,False,False,False,False,5
12.0,1.13,23.72,87.0,1.12,19.32,16.24,77.76,66.0,-0.06769,44,True,False,False,False,False,False,5
12.0,1.13,23.72,87.0,1.12,19.33,16.26,77.78,66.0,-0.06743,44,True,False,False,False,False,False,5
70.0,0.97,18.35,68.0,0.97,14.93,13.69,94.93,84.0,-0.20915,45,False,False,True,False,False,False,2
88.0,0.7,34.96,31.0,0.76,31.05,35.54,13.03,95.0,-0.1976,21,True,False,False,True,False,False,2
14.0,1.2,23.7,29.0,1.18,19.24,16.28,87.46,60.0,-0.31432,45,False,False,True,False,False,False,4
16.0,1.2,23.69,33.0,1.18,19.23,16.27,87.49,67.0,-0.31569,45,False,False,True,False,False,False,4
14.0,1.2,23.7,31.0,1.18,19.25,16.28,87.54,63.0,-0.31494,45,False,False,True,False,False,False,4
13.0,1.2,23.69,27.0,1.18,19.24,16.28,87.47,57.0,-0.31389,45,False,False,True,False,False,False,4
12.0,1.2,23.72,26.0,1.18,19.27,16.29,87.51,57.0,-0.31412,45,False,False,True,False,False,False,4
13.0,1.05,6.46,28.0,1.0,5.31,4.77,30.94,16.0,-0.06047,40,False,False,True,False,True,False,5
12.0,1.05,6.46,28.0,1.0,5.31,4.77,30.85,11.0,-0.06029,40,False,False,True,False,True,False,5
95.0,0.79,15.35,97.0,0.78,12.39,10.66,90.89,77.0,-0.21528,45,False,False,True,False,False,False,1
65.0,1.11,21.01,33.0,1.09,17.28,15.62,86.7,18.0,-0.28496,29,True,False,False,True,False,False,3
68.0,1.14,21.71,79.0,1.13,18.05,16.95,85.94,79.0,-0.23091,29,True,False,False,True,False,False,5
25.0,1.68,8.41,53.0,1.54,6.9,5.76,46.68,17.0,-0.06179,12,True,False,False,True,False,False,4
29.0,0.97,4.26,40.0,0.93,3.74,4.48,59.57,21.0,0.00172,37,False,False,False,False,False,False,4
56.0,0.99,19.34,56.0,0.99,16.07,15.04,89.88,41.0,-0.11216,44,True,False,False,False,False,False,3
16.0,1.12,4.49,35.0,1.01,13.51,13.17,73.55,22.0,0.00794,40,False,True,False,False,False,True,3
16.0,1.13,4.51,37.0,1.01,13.51,13.17,73.27,26.0,0.00716,40,False,True,False,False,False,True,3
93.0,1.07,21.01,92.0,1.05,16.89,14.34,89.08,90.0,-0.27588,55,False,False,True,True,False,False,1
36.0,1.13,22.44,43.0,1.11,18.11,15.2,86.95,94.0,-0.29724,45,False,False,True,False,False,False,4
34.0,1.02,3.64,25.0,1.02,3.36,3.11,95.25,29.0,0.02519,39,False,False,True,False,True,False,3
80.0,0.96,18.01,33.0,0.97,14.71,13.63,98.12,79.0,-0.18777,43,False,False,False,False,False,False,2
50.0,0.95,19.31,83.0,0.97,16.67,18.0,75.63,71.0,-0.22621,14,True,False,False,False,False,False,4
78.0,0.96,18.73,92.0,0.96,15.3,14.06,91.05,86.0,-0.24583,45,False,False,True,False,False,False,3
91.0,1.07,20.97,90.0,1.05,16.86,14.32,89.03,85.0,-0.27166,55,False,False,True,True,False,False,1
34.0,0.94,17.27,45.0,0.94,14.59,14.86,91.89,62.0,-0.18627,26,True,False,False,False,False,False,3
52.0,0.99,19.41,20.0,1.0,16.02,14.6,90.0,11.0,-0.13278,44,True,False,False,False,False,False,3
35.0,1.1,22.58,55.0,1.09,18.18,16.66,82.29,30.0,-0.20251,54,True,False,False,True,False,False,3
73.0,0.72,9.15,67.0,0.75,7.76,13.17,79.05,52.0,-0.09046,90,False,False,False,False,False,False,2
26.0,0.87,3.61,38.0,0.8,3.29,2.87,92.22,31.0,-0.02559,75,False,False,True,True,False,False,4
75.0,0.71,9.1,70.0,0.74,7.73,13.17,78.63,60.0,-0.09265,90,False,False,False,False,False,False,2
73.0,0.72,9.16,67.0,0.75,7.78,13.17,79.05,52.0,-0.09046,90,False,False,False,False,False,False,2
89.0,1.01,16.41,90.0,1.01,13.51,13.17,87.57,66.0,-0.36695,86,False,False,False,False,True,False,4
5.0,1.44,17.34,2.0,1.4,14.01,14.59,88.35,2.0,-0.25788,113,False,False,True,False,False,False,5
92.0,1.07,20.99,92.0,1.05,16.87,14.33,88.97,89.0,-0.27549,55,False,False,True,True,False,False,1
15.0,1.46,29.49,33.0,1.42,23.48,19.59,84.46,24.0,-0.39937,55,False,False,True,True,False,False,5
26.0,1.15,13.17,55.0,1.14,10.57,9.66,98.27,61.0,-0.15296,2,False,False,False,False,False,False,4
15.0,1.13,4.53,32.0,1.01,13.51,13.17,73.62,18.0,0.00739,40,False,True,False,False,False,True,3
21.0,1.1,5.22,25.0,1.06,4.44,3.82,51.94,51.0,-0.02389,40,False,False,False,False,False,False,4
69.0,1.16,14.7,48.0,1.18,12.04,13.17,80.85,87.0,-0.16644,4,False,False,False,False,False,False,1
82.0,1.05,22.16,79.0,1.04,17.99,16.69,77.56,72.0,-0.21293,54,True,False,False,True,False,False,3
18.0,1.38,28.45,16.0,1.34,23.18,19.68,80.88,20.0,-0.3465,88,False,False,True,False,True,False,3
9.0,1.21,24.21,6.0,1.2,19.66,16.98,86.13,28.0,-0.32276,45,False,False,True,False,False,False,5
8.0,1.21,24.23,6.0,1.2,19.68,17.01,86.13,27.0,-0.32258,45,False,False,True,False,False,False,5
52.0,0.27,1.93,31.0,0.25,1.56,1.25,22.78,73.0,-0.01393,85,False,False,True,False,True,False,2
74.0,1.0,19.42,57.0,1.0,15.81,14.8,91.89,26.0,-0.13972,44,True,False,False,False,False,False,3
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,45.0,-0.16424,53,True,False,False,False,True,False,3
27.0,0.28,1.89,19.0,0.25,1.54,1.23,25.5,42.0,-0.01053,85,False,False,True,False,True,False,2
38.0,0.27,1.88,23.0,0.25,1.52,1.23,24.05,59.0,-0.01173,85,False,False,True,False,True,False,2
32.0,0.28,1.87,20.0,0.25,1.52,1.22,25.28,40.0,-0.01114,85,False,False,True,False,True,False,2
11.0,1.21,24.21,7.0,1.2,19.66,16.99,86.1,31.0,-0.32353,45,False,False,True,False,False,False,5
10.0,1.21,24.23,6.0,1.2,19.68,17.0,86.14,30.0,-0.32334,45,False,False,True,False,False,False,5
25.0,0.27,1.87,13.0,0.24,1.52,1.22,23.71,38.0,-0.01004,85,False,False,True,False,True,False,2
11.0,1.21,24.19,8.0,1.2,19.64,16.98,86.07,34.0,-0.32445,45,False,False,True,False,False,False,5
13.0,1.74,7.88,20.0,1.51,6.72,5.86,77.26,49.0,-0.06203,34,True,False,False,False,True,False,4
27.0,1.74,7.86,29.0,1.5,6.69,5.82,77.75,57.0,-0.06473,34,True,False,False,False,True,False,3
17.0,1.75,7.9,20.0,1.51,6.72,5.83,77.96,44.0,-0.06275,34,True,False,False,False,True,False,4
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,66.0,-0.16424,59,False,False,False,False,True,False,3
10.0,1.75,7.91,18.0,1.51,6.72,5.83,77.88,39.0,-0.0623,34,True,False,False,False,True,False,4
10.0,1.72,7.84,16.0,1.5,6.68,5.81,76.94,45.0,-0.06197,34,True,False,False,False,True,False,3
1.0,0.86,4.32,62.0,1.13,4.63,7.9,47.15,64.0,0.0643,41,False,False,False,False,False,False,5
83.0,0.89,17.35,67.0,0.88,13.97,12.55,90.5,72.0,-0.22861,45,False,False,True,False,False,False,2
51.0,1.01,16.41,52.0,1.01,13.51,13.17,87.57,42.0,-0.16424,45,False,False,False,False,False,False,3
27.0,1.38,15.8,55.0,1.37,12.7,11.84,98.22,67.0,-0.18539,3,False,False,False,False,False,False,3
57.0,1.04,18.88,83.0,1.02,15.47,15.96,93.78,84.0,-0.22794,27,False,False,True,False,False,False,2
94.0,-0.06,2.84,94.0,-0.05,2.7,13.17,14.52,54.0,0.00575,20,False,False,True,False,False,False,1
18.0,1.38,28.47,15.0,1.34,23.19,19.68,81.0,19.0,-0.34577,88,False,False,True,False,True,False,3
89.0,-0.06,2.89,89.0,-0.05,2.71,13.17,12.77,44.0,0.00937,20,False,False,True,False,False,False,1
91.0,-0.06,2.91,92.0,-0.05,2.72,13.17,12.92,50.0,0.00755,20,False,False,True,False,False,False,1
67.0,1.04,18.88,89.0,1.02,15.48,15.97,93.79,85.0,-0.22985,27,False,False,True,False,False,False,3
57.0,1.04,18.91,81.0,1.02,15.49,15.99,93.69,84.0,-0.22777,27,False,False,True,False,False,False,3
90.0,-0.06,2.83,90.0,-0.05,2.67,13.17,13.73,45.0,0.00847,20,False,False,True,False,False,False,1
93.0,-0.06,2.88,93.0,-0.05,2.71,13.17,14.11,51.0,0.00771,20,False,False,True,False,False,False,1
65.0,1.19,24.96,81.0,1.18,20.6,19.84,77.71,16.0,-0.20517,87,True,False,False,True,False,False,3
48.0,1.59,31.53,74.0,1.49,26.27,13.17,81.84,72.0,-0.35604,19,False,False,True,False,False,False,1
64.0,1.19,24.98,81.0,1.18,20.61,19.85,77.69,15.0,-0.20485,87,True,False,False,True,False,False,4
72.0,0.97,18.75,52.0,1.01,13.51,13.17,91.93,38.0,-0.23322,53,False,False,False,True,False,False,1
21.0,0.27,6.73,28.0,0.32,6.92,13.17,52.74,89.0,-0.06988,51,False,False,True,False,True,False,3
16.0,0.28,6.73,24.0,0.32,6.92,13.17,53.38,88.0,-0.06978,51,False,False,True,False,True,False,3
4.0,1.47,6.25,5.0,1.38,5.69,4.94,88.83,11.0,-0.03859,62,True,False,False,False,True,False,5
30.0,0.98,3.98,28.0,0.96,3.82,3.39,97.93,33.0,-0.01386,61,False,False,False,True,False,False,3
5.0,0.3,9.13,5.0,0.28,7.24,5.65,35.47,29.0,-0.06667,83,False,False,False,True,False,False,5
9.0,0.3,9.1,9.0,0.28,7.21,5.64,35.19,44.0,-0.0676,83,False,False,False,True,False,False,5
63.0,1.03,18.89,55.0,1.03,15.22,14.94,96.48,66.0,-0.23822,117,False,False,False,False,False,False,4
28.0,0.93,5.73,18.0,0.88,4.66,13.17,30.66,31.0,-0.05251,40,False,False,False,True,False,False,4
97.0,0.94,18.35,84.0,0.94,15.09,14.13,89.09,62.0,-0.11911,44,True,False,False,False,False,False,2
95.0,0.94,18.37,80.0,0.95,15.1,14.13,89.03,55.0,-0.11649,44,True,False,False,False,False,False,2
96.0,0.94,18.39,82.0,0.95,15.11,14.14,89.12,57.0,-0.11808,44,True,False,False,False,False,False,2
95.0,0.94,18.38,79.0,0.95,15.11,14.14,89.13,55.0,-0.11684,44,True,False,False,False,False,False,2
32.0,1.05,3.76,30.0,1.03,3.44,3.14,92.31,42.0,0.01932,39,False,False,True,False,True,False,3
49.0,1.07,20.73,68.0,1.06,16.66,14.88,91.46,77.0,-0.26542,45,False,False,True,False,False,False,3
67.0,1.01,16.41,89.0,1.01,13.51,13.17,87.57,40.0,-0.23102,45,False,False,True,False,False,False,3
45.0,1.04,3.74,41.0,1.03,3.43,3.13,91.97,57.0,0.01809,39,False,False,True,False,True,False,3
39.0,1.03,3.71,36.0,1.01,3.39,3.1,92.59,47.0,0.01871,39,False,False,True,False,True,False,3
80.0,0.94,17.75,48.0,0.93,14.28,13.23,95.75,43.0,-0.19634,43,False,False,False,False,False,False,2
83.0,0.94,17.77,62.0,0.93,14.3,13.22,95.76,49.0,-0.19777,43,False,False,False,False,False,False,2
95.0,0.94,18.37,80.0,0.95,15.1,14.13,89.09,56.0,-0.11684,44,True,False,False,False,False,False,2
79.0,0.94,17.76,42.0,0.93,14.29,13.22,95.82,40.0,-0.19529,43,False,False,False,False,False,False,2
80.0,0.94,17.73,50.0,0.93,14.27,13.22,95.75,44.0,-0.19609,43,False,False,False,False,False,False,2
81.0,0.94,17.73,54.0,0.93,14.26,13.22,95.77,45.0,-0.19681,43,False,False,False,False,False,False,2
79.0,0.94,17.77,44.0,0.93,14.3,13.22,95.8,39.0,-0.1957,43,False,False,False,False,False,False,2
6.0,1.01,16.41,13.0,1.01,13.51,13.17,87.57,1.0,-0.2957,86,True,False,False,False,True,False,3
90.0,1.04,20.65,48.0,1.04,16.85,15.79,86.5,29.0,-0.18231,54,True,False,False,True,False,False,2
84.0,0.99,18.98,76.0,0.99,15.52,14.08,93.14,20.0,-0.26283,45,False,False,True,False,False,False,3
37.0,1.42,29.84,52.0,1.36,24.07,20.05,77.18,14.0,-0.36253,88,False,False,True,False,True,False,3
25.0,0.92,5.68,15.0,0.88,4.63,13.17,30.45,35.0,-0.05102,40,False,False,False,True,False,False,4
6.0,1.01,16.41,4.0,1.01,13.51,13.17,87.57,1.0,-0.30085,45,False,False,True,True,False,False,3
91.0,0.41,9.95,85.0,0.43,8.64,13.17,58.92,22.0,-0.07234,49,True,False,False,False,False,False,2
91.0,0.41,9.98,85.0,0.43,8.67,13.17,58.67,22.0,-0.0706,49,True,False,False,False,False,False,2
90.0,0.41,9.97,85.0,0.43,8.67,13.17,58.89,21.0,-0.07081,49,True,False,False,False,False,False,2
6.0,1.42,34.36,95.0,1.01,13.51,13.17,58.59,38.0,-0.07467,54,True,False,False,False,False,False,5
6.0,1.42,34.35,96.0,1.01,13.51,13.17,58.68,44.0,-0.07676,54,True,False,False,False,False,False,5
5.0,1.42,34.4,94.0,1.01,13.51,13.17,58.63,37.0,-0.07384,54,True,False,False,False,False,False,5
6.0,1.42,34.37,95.0,1.01,13.51,13.17,58.7,38.0,-0.07471,54,True,False,False,False,False,False,5
5.0,1.42,34.36,94.0,1.01,13.51,13.17,58.62,37.0,-0.07407,54,True,False,False,False,False,False,5
26.0,0.43,11.29,58.0,0.45,9.45,13.17,49.05,36.0,-0.06636,49,True,False,False,False,False,False,3
20.0,0.5,13.94,52.0,0.52,11.59,10.13,44.01,34.0,0.0087,49,True,False,False,True,False,False,3
26.0,0.43,11.29,56.0,0.45,9.45,13.17,49.04,36.0,-0.06566,49,True,False,False,False,False,False,3
17.0,0.5,13.94,51.0,0.52,11.57,10.13,43.81,30.0,0.0106,49,True,False,False,True,False,False,4
98.0,0.18,1.03,83.0,0.19,0.92,0.79,44.89,99.0,0.00293,85,False,False,True,False,False,False,1
98.0,0.18,0.99,90.0,0.19,0.89,0.78,47.9,99.0,0.00328,85,False,False,True,False,False,False,1
96.0,0.94,18.38,82.0,0.95,15.11,14.13,89.08,58.0,-0.11826,44,True,False,False,False,False,False,2
34.0,1.04,3.75,31.0,1.02,3.42,3.13,92.46,45.0,0.01921,39,False,False,True,False,True,False,3
95.0,0.94,18.38,80.0,0.95,15.11,14.14,89.06,57.0,-0.11708,44,True,False,False,False,False,False,2
6.0,1.01,16.41,13.0,1.01,13.51,13.17,87.57,1.0,-0.2967,86,True,False,False,False,True,False,3
61.0,1.03,18.76,49.0,1.02,15.12,14.92,96.62,70.0,-0.23773,117,False,False,False,False,False,False,4
43.0,1.06,20.96,46.0,1.04,16.86,14.62,88.58,26.0,-0.29627,45,False,False,False,False,False,False,4
24.0,1.07,19.72,56.0,1.04,16.02,14.87,91.78,22.0,-0.25347,28,False,False,False,False,True,False,1
15.0,1.09,20.55,9.0,1.09,17.19,13.17,86.57,19.0,-0.30786,14,False,False,True,True,False,False,3
21.0,1.07,19.73,48.0,1.04,16.02,14.87,91.74,20.0,-0.2531,28,False,False,False,False,True,False,1
14.0,1.09,20.57,8.0,1.09,17.2,13.17,86.66,17.0,-0.3082,14,False,False,True,True,False,False,3
38.0,0.73,4.5,20.0,0.8,3.97,13.17,30.19,14.0,-0.02,59,False,False,True,False,False,False,1
51.0,1.03,3.71,49.0,1.02,3.4,3.11,92.72,66.0,0.01747,39,False,False,True,False,True,False,3
33.0,1.03,3.71,31.0,1.02,3.4,3.11,92.57,43.0,0.0202,39,False,False,True,False,True,False,3
21.0,1.08,12.46,21.0,1.09,10.14,10.61,96.11,12.0,-0.14666,90,False,False,False,False,False,False,3
24.0,0.92,5.67,15.0,0.88,4.63,13.17,30.54,33.0,-0.05078,40,False,False,False,True,False,False,4
67.0,1.12,21.49,25.0,1.09,17.88,13.17,83.61,33.0,-0.27106,14,True,False,False,True,False,False,4
63.0,1.12,21.49,23.0,1.1,17.88,13.17,83.65,30.0,-0.26964,14,True,False,False,True,False,False,4
65.0,1.12,21.57,23.0,1.1,17.93,13.17,83.62,31.0,-0.27045,14,True,False,False,True,False,False,4
59.0,1.12,21.49,22.0,1.09,17.88,13.17,83.55,28.0,-0.26938,14,True,False,False,True,False,False,4
58.0,1.12,21.5,22.0,1.1,17.89,13.17,83.62,28.0,-0.26842,14,True,False,False,True,False,False,4
61.0,1.12,21.53,22.0,1.1,17.91,13.17,83.66,29.0,-0.26978,14,True,False,False,True,False,False,4
83.0,1.07,19.27,74.0,1.05,16.0,14.76,95.25,90.0,-0.26946,22,False,False,False,False,False,False,2
89.0,1.07,19.26,91.0,1.05,15.99,14.76,95.22,93.0,-0.27083,22,False,False,False,False,False,False,2
35.0,0.2,4.64,53.0,0.19,3.93,4.2,56.75,92.0,-0.02893,23,False,False,False,True,False,False,3
30.0,0.88,9.8,24.0,0.86,7.82,13.17,9.34,76.0,-0.12786,16,False,False,True,False,False,False,2
65.0,0.89,9.8,46.0,0.86,7.82,13.17,9.56,85.0,-0.13158,16,False,False,True,False,False,False,2
43.0,0.88,9.79,33.0,0.85,7.8,13.17,9.32,83.0,-0.12953,16,False,False,True,False,False,False,2
58.0,0.96,19.43,86.0,0.98,16.74,18.07,75.94,76.0,-0.23178,14,True,False,False,False,False,False,3
32.0,0.2,4.61,49.0,0.19,3.91,4.22,56.19,82.0,-0.02772,23,False,False,False,True,False,False,3
53.0,0.88,9.82,41.0,0.85,7.82,13.17,9.25,85.0,-0.13064,16,False,False,True,False,False,False,2
84.0,1.07,19.25,79.0,1.05,15.98,14.76,95.22,91.0,-0.26975,22,False,False,False,False,False,False,2
47.0,0.88,9.8,37.0,0.85,7.82,13.17,9.29,84.0,-0.12996,16,False,False,True,False,False,False,2
56.0,0.86,9.8,44.0,0.85,7.82,13.17,9.03,85.0,-0.13119,16,False,False,True,False,False,False,2
82.0,1.07,19.27,64.0,1.05,16.0,14.76,95.2,90.0,-0.26889,22,False,False,False,False,False,False,2
42.0,0.91,19.06,63.0,0.9,15.78,15.44,74.52,49.0,-0.26991,31,False,False,False,True,False,False,4
12.0,0.18,4.73,37.0,0.12,3.87,4.2,1.65,14.0,-0.03062,52,False,False,False,False,True,False,2
24.0,1.04,18.7,61.0,1.03,15.47,14.91,96.38,47.0,-0.22523,26,True,False,False,False,False,False,4
58.0,0.96,19.43,87.0,0.98,16.74,18.06,75.99,76.0,-0.23203,14,True,False,False,False,False,False,3
81.0,1.07,19.28,63.0,1.05,16.01,14.77,95.25,89.0,-0.26866,22,False,False,False,False,False,False,3
45.0,0.88,9.8,35.0,0.86,7.82,13.17,9.31,83.0,-0.12975,16,False,False,True,False,False,False,2
94.0,0.79,15.39,97.0,0.79,12.43,10.69,91.01,72.0,-0.21402,45,False,False,True,False,False,False,1
95.0,0.79,15.42,97.0,0.79,12.44,10.7,90.79,76.0,-0.21552,45,False,False,True,False,False,False,1
95.0,0.79,15.37,97.0,0.78,12.42,10.68,90.87,76.0,-0.21483,45,False,False,True,False,False,False,1
85.0,0.94,18.02,48.0,0.92,14.49,11.35,93.88,22.0,-0.15539,87,True,False,False,True,False,False,1
40.0,0.96,18.77,14.0,1.01,16.66,17.75,81.16,27.0,-0.25277,14,False,False,True,False,False,False,3
62.0,0.96,19.42,88.0,0.98,16.73,18.08,75.9,78.0,-0.23322,14,True,False,False,False,False,False,4
21.0,0.99,19.77,23.0,1.0,16.94,17.5,77.18,59.0,-0.23417,14,False,False,True,False,False,False,3
22.0,0.99,19.79,24.0,1.0,16.95,17.51,77.19,60.0,-0.23451,14,False,False,True,False,False,False,3
64.0,0.96,19.4,88.0,0.98,16.72,18.07,76.01,79.0,-0.23278,14,True,False,False,False,False,False,4
16.0,1.05,20.62,75.0,1.07,17.77,17.71,79.9,67.0,-0.26125,14,True,False,False,False,False,False,4
37.0,0.96,18.81,13.0,1.01,16.68,17.76,81.09,26.0,-0.25242,14,False,False,True,False,False,False,2
38.0,0.96,18.78,13.0,1.01,16.66,17.75,81.03,26.0,-0.25241,14,False,False,True,False,False,False,2
28.0,1.04,18.69,70.0,1.03,15.46,14.91,96.38,53.0,-0.2266,26,True,False,False,False,False,False,3
23.0,1.04,18.7,57.0,1.03,15.47,14.92,96.36,44.0,-0.22467,26,True,False,False,False,False,False,4
24.0,1.04,18.7,60.0,1.04,15.47,14.91,96.39,45.0,-0.22512,26,True,False,False,False,False,False,4
81.0,0.86,17.51,72.0,0.9,15.44,13.17,73.95,73.0,-0.20506,14,False,False,False,False,False,False,1
95.0,0.79,15.36,97.0,0.78,12.4,10.68,91.06,73.0,-0.21397,45,False,False,True,False,False,False,1
97.0,0.79,15.33,98.0,0.78,12.38,10.67,90.83,81.0,-0.21639,45,False,False,True,False,False,False,1
40.0,0.88,9.81,29.0,0.86,7.82,13.17,9.31,80.0,-0.12941,16,False,False,True,False,False,False,2
87.0,0.96,17.97,57.0,0.97,14.68,13.66,98.12,84.0,-0.19141,43,False,False,False,False,False,False,2
42.0,0.88,9.79,32.0,0.86,7.81,13.17,9.32,83.0,-0.12952,16,False,False,True,False,False,False,2
82.0,0.96,18.0,38.0,0.97,14.7,13.68,98.14,81.0,-0.18926,43,False,False,False,False,False,False,2
97.0,0.79,15.32,98.0,0.78,12.37,10.64,90.85,84.0,-0.21641,45,False,False,True,False,False,False,1
57.0,0.96,19.47,87.0,0.98,16.76,18.07,75.79,74.0,-0.23221,14,True,False,False,False,False,False,3
85.0,0.96,18.0,48.0,0.97,14.69,13.68,98.1,83.0,-0.1904,43,False,False,False,False,False,False,2
